OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
17516,Salmon,Wildfire Daily Fire Perimeter,Image Interpretation,2420.7,2022/07/04 23:23:02+00,2022/07/12 03:15:50+00,2022/07/10 22:07:00+00,2420.68829543286,{83E4CE6F-419B-4177-90C2-E5288DA20A34},2022 NIFS,,DEFAULT,0.1524,,,2153.9,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PS7G,,2022/07/04 23:19:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:45:00+00,2022/07/15 02:00:00+00,2022/07/18 18:45:00+00,F,Type 5 IC,Salmon,"Fire is east, northeast of Chalkyitsik, AK",WF,FI,66.77387,-141.3512,,,{02CCE5A0-89D9-444C-AA9C-136F4A322B57},,0,1,0,0,0,0,000470,0,0,"Chalkyitsik, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKEID,,BLM,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKUYD-000470,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/18 22:29:33+00,2022/07/04 23:22:49+00,{7CDAB80C-0543-460E-A8B4-FE65C7B6295E},0,,,0.535557329722766,-0.00199511598560326
17517,Runt ,Wildfire Daily Fire Perimeter,Image Interpretation,470.1,2022/07/04 20:26:02+00,2022/07/16 15:18:56+00,2022/07/10 22:07:00+00,470.112520201436,{A0F9F96A-68D9-46A7-8061-FABABAFF8288},2022 NIFS,,DEFAULT,453.221,,,470.1,0.1,AKYTDC,0,,,,Minimal,,Creeping,Smoldering,Natural,,,PS6G,,2022/07/04 20:21:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 18:59:59+00,2022/07/14 15:59:59+00,2022/07/21 18:59:59+00,U,Type 5 IC,Runt ,"78 miles southeast of Chalkyitsik, AK",WF,FI,66.23216,-141.0757,,,{14C6B3CF-3E0B-4A7E-B761-03D8C4CDA1B1},,0,1,0,0,0,0,000457,0,0,Chalkyitsik,Yukon-Koyukuk,AKYTDC,02290,BLM,AKEID,,BLM,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKUYD-000457,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/21 19:15:39+00,2022/07/04 20:25:59+00,{C20725B4-AB54-4738-8F88-D4972EF2AF86},0,,,0.218960764905974,-0.000379197774776942
17530,Serpentine Creek,Wildfire Daily Fire Perimeter,Digitized-Image,880.55206252042,2022/07/05 03:29:02+00,2022/07/16 19:25:05+00,2022/07/05 21:59:59+00,880.548466501949,{D4BFF3D5-344C-433F-AB22-7F2C40FB667E},2022 NIFS,,DEFAULT,210.4942,,,880.6,70,AKNFDC,,,,,Minimal,,,,Natural,,,,,2022/07/05 03:04:30+00,,,,,,,,,AICC,,,,,,Serpentine Creek,,WF,FI,64.196,-144.244,,,{D1E83D2C-5118-4E20-BF08-DC7415066A39},,0,,,0,,,212477,,,,Southeast Fairbanks,AKNFDC,02240,DNR,AKDNS,,State,Other,,,,,,,AK01W,DVF,AKDAS,US-AK,,,,,,2022-AKDAS-212477,No Decision,ifm,ifm,0,,,,IRWIN,,2022/07/17 05:14:05+00,2022/07/05 03:28:57+00,{9DE76C4F-32F5-44E9-B83B-87A19B9B8CAD},0,,,0.164420725645576,-0.000657928884775315
17531,North Healy Lake,Wildfire Daily Fire Perimeter,Digitized-Image,155.584386278722,2022/07/04 23:48:02+00,2022/07/09 06:23:52+00,2022/07/08 21:00:00+00,155.58375041338,{25017CCB-2CC4-4109-A8A2-A9DF47AFBBC7},2022 NIFS,,DEFAULT,43.4572,,,155.6,5,AKNFDC,,,,,Active,,,,Natural,,,PTA8,,2022/07/04 23:12:47+00,Type 4 Incident,,,,,,,,AICC,,,,,,North Healy Lake,,WF,FI,64.1075,-144.792167,,,{36DADB86-8F17-40AC-BBBC-20BA1B07FAD2},,0,1,,1,,,212469,,,,Southeast Fairbanks,AKNFDC,02240,ANC,AKDYN,,ANCSA,Private,,,,,,,AK01W,DVF,AKDAS,US-AK,,,,,,2022-AKDAS-212469,No Decision,ifm,ifm,0,,,,IRWIN,,2022/07/23 00:46:16+00,2022/07/04 23:47:52+00,{B26B825E-436C-4DF9-A00B-D197394BB23A},0,,,0.0790685310178897,-0.000115874468237454
17532,California Creek,Wildfire Daily Fire Perimeter,Image Interpretation,700.702195787609,2022/07/05 01:53:02+00,2022/07/09 16:53:14+00,2022/07/07 21:59:59+00,700.699263241506,{5817C5DF-EBAD-43E8-B37F-9FB8D18466A8},2022 NIFS,,DEFAULT,700.7096,,,700,30,AKNFDC,,,,,Active,,,,Natural,,,PT0E,,2022/07/05 00:56:47+00,Type 4 Incident,,,,,,,,AICC,,,,,,California Creek,,WF,FI,64.375,-144.632,,,{CE4D8AC7-70C4-4A12-B38C-1ADF34AFCF3C},,0,1,,1,,0,212472,,,,Southeast Fairbanks,AKNFDC,02240,DNR,AKDNS,,State,Other,,,,,,,AK01W,DVF,AKDAS,US-AK,,,Hardwood Litter,,,2022-AKDAS-212472,No Decision,ifm,wfdss,0,,,,IRWIN,,2022/07/10 16:23:48+00,2022/07/05 01:52:54+00,{76774828-6D3B-4A49-8C8C-A5F8258DAD4D},1,Middle Tanana Complex,{115283FB-9646-4A96-8854-0B5F09C39C6E},0.157207031301357,-0.000526859710348358
17533,Loon,Wildfire Daily Fire Perimeter,Image Interpretation,33.64445481029,2022/07/05 21:51:47+00,2022/07/21 16:45:23+00,2022/07/10 22:07:00+00,33.6443174186914,{A90136E7-1209-4AEE-A3E2-45C4CC1F3293},2022 NIFS,,DEFAULT,2.2601,,,33.6,0.1,AKYTDC,,,,,,,,,Natural,,,PTJ5,,2022/07/05 21:46:00+00,,,,,,,,,AICC,,,,,,Loon,,WF,FI,66.80193,-143.7373,,,{B25A1314-4822-4F7D-A7EB-8FB8EB002FBA},,0,1,0,0,0,,000485,,,,Yukon-Koyukuk,AKYTDC,02290,FWS,AKYFR,,USFWS,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,,,,2022-AKUYD-000485,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/21 23:59:45+00,2022/07/05 21:51:33+00,{A4B7A2F1-9FEF-4A12-B11B-AF8AC57064BE},0,,,0.0429589914462792,-2.7762858618944e-05
17534,Puzzle,Wildfire Daily Fire Perimeter,Image Interpretation,193.4,2022/07/04 23:13:17+00,2022/07/09 16:11:26+00,2022/07/08 21:26:00+00,193.410700014889,{64FFF8C2-EF57-4FF3-A8A1-08788224B469},2022 NIFS,,DEFAULT,120.7944,,,193.4,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PS7E,,2022/07/04 23:09:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:30:00+00,2022/07/16 02:00:00+00,2022/07/18 18:30:00+00,F,Type 5 IC,Puzzle,"50 miles east of Two Rivers, AK",WF,FI,65.15028,-144.3254,,,{E87F6BB1-2B9B-44E8-AFFB-D8BF889C2C90},,0,1,0,0,0,0,000467,0,0,"Two Rivers, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKEID,,BLM,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKUYD-000467,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/19 04:00:24+00,2022/07/04 23:13:08+00,{F4B98D2B-9B1B-4766-B7D6-6088820AE93D},0,,,0.0885029878586237,-0.00014966507663354
17535,Fanny Mountain,Wildfire Daily Fire Perimeter,Image Interpretation,20375.1,2022/07/05 17:48:17+00,2022/07/16 16:01:33+00,2022/07/15 14:08:00+00,20374.988750612,{31109468-956E-4BE2-A42B-6E351C03A212},2022 NIFS,,DEFAULT,16068.3639,,,20375.1,50,AKYTDC,0,,,,Minimal,,Running,Torching,Natural,,,PTD7,,2022/07/05 15:43:59+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/21 19:15:00+00,2022/07/14 15:59:59+00,2022/07/21 19:15:00+00,U,Type 5 IC,Fanny Mountain,"Fire is east, slightly northeast of Circle, AK.",WF,FI,65.93993,-142.2098,,,{A7CEEBA3-18C3-4EC4-B96C-2401C18630CD},,0,1,0,0,0,0,000479,0,0,"Circle, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKEID,,BLM,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKUYD-000479,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/21 19:25:22+00,2022/07/05 17:48:01+00,{DBC00232-5699-457C-AE95-BB382AE72ABD},0,,,1.70807914924587,-0.0162226261903548
17547,FRY,Wildfire Daily Fire Perimeter,GPS-Unknown Travel Method,39.1775549185796,2022/07/06 15:43:07+00,2022/07/13 17:42:09+00,2022/07/06 06:49:30+00,39.200019503653,{DE1EDEB4-41DC-427C-AC6D-16176FDFD0AA},2022 NIFS,,DEFAULT,,,,39,0.1,WYCPC,,,,,,,,,Undetermined,,,PTV6,,2022/07/06 01:49:00+00,,,,,,,PN,,RMCC,,,,,,FRY,,WF,FI,42.86831,-106.1539,200,,{2907B728-ED4E-4AEE-AAEA-998D6BDCA003},,0,1,0,0,0,,220179,,,,Natrona,WYCPC,56025,SF,WYWYS,,State,Other,,,,,,,RM08,SF,WYWYS,US-WY,,,,,,2022-WYWYS-220179,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 15:29:49+00,2022/07/06 03:29:54+00,{5CBB9872-0AB4-4E3B-B446-6F22880546FD},0,,,0.043779949514822,-1.74759949361853e-05
17548,Flat,Wildfire Daily Fire Perimeter,Image Interpretation,1324.7,2022/07/04 20:29:17+00,2022/07/13 22:29:42+00,2022/07/12 21:57:00+00,1324.66715342698,{4527EF54-4502-4B1C-B153-599E565D6AA7},2022 NIFS,,DEFAULT,692.4562,,,1324.7,1,AKYTDC,0,,,,Minimal,,,,Natural,,,PS6J,,2022/07/04 20:21:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:00:00+00,2022/07/16 02:00:00+00,2022/07/18 18:00:00+00,F,Type 5 IC,Flat,"28 miles southeast of Hughes, AK",WF,FI,65.66869,-153.9719,,,{E2BA228C-8FE6-4785-B428-1251B4583651},,0,1,0,0,0,0,000459,0,0,"Hughes, AK",Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000459,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 21:14:37+00,2022/07/04 20:29:09+00,{6D282383-4A94-4F8B-9BDA-EA35762F7794},0,,,0.267403335044826,-0.00104535707171766
17549,Heart,Wildfire Daily Fire Perimeter,Digitized-Image,5177.84627134499,2022/07/05 17:49:32+00,2022/07/21 19:14:05+00,2022/07/15 22:08:00+00,5177.82485059719,{014F533B-95E0-4C82-A71C-005E78264BAD},2022 NIFS,,DEFAULT,1085.828,,,5177.8,3,AKYTDC,0,,,,Minimal,,,,Natural,,,PTD8,,2022/07/05 16:56:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:45:00+00,2022/07/16 02:00:00+00,2022/07/18 18:45:00+00,F,Type 5 IC,Heart,"30 miles northwest of Evansville, AK",WF,FI,67.09286,-152.5927,,,{62104418-B0C3-4916-9871-24A4CB0DF21D},,0,1,0,0,0,0,000481,0,0,"Evansville, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Short Grass (1 foot),Timber (Grass and Understory),,2022-AKTAD-000481,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/22 00:01:17+00,2022/07/05 17:49:25+00,{B01DE80B-EE3E-4F36-BD78-365DC6CE67D3},0,,,0.790923751797697,-0.00432659599121469
17550,Sinyalak,Wildfire Daily Fire Perimeter,Image Interpretation,1156.3,2022/07/06 16:09:08+00,2022/07/14 15:15:04+00,2022/07/13 22:17:00+00,1156.25220801942,{3BA77229-A44B-44C1-B733-B63F1A066406},2022 NIFS,,DEFAULT,1100.0513,,,1156.3,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTJ3,,2022/07/05 21:36:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:59:59+00,2022/07/15 02:00:00+00,2022/07/18 18:59:59+00,F,Type 5 IC,Sinyalak,"Fire is 20.6 miles northwest of Allakaket, AK",WF,FI,66.83884,-153.9395,,,{DDC6030E-0A75-4FB8-BC1D-19F0EEB59337},,0,1,0,0,0,0,000484,0,0,"Allakaket, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000484,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/18 19:04:13+00,2022/07/05 21:46:14+00,{DE75DAA4-34C0-4AD7-9C5C-07AB49B43A5F},0,,,0.28507418713818,-0.000955753240084751
17551,Little Mud,Wildfire Daily Fire Perimeter,Image Interpretation,12623.3628155085,2022/07/06 00:18:02+00,2022/07/20 21:46:27+00,2022/07/14 21:38:00+00,12623.3109634767,{2085C6A6-8962-43C8-9E6A-A71D7BBFAC49},2022 NIFS,,DEFAULT,7130.9394,,,12623.4,1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTM7,,2022/07/06 00:04:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:59:59+00,2022/07/18 02:00:00+00,2022/07/18 18:59:59+00,F,Type 5 IC,Little Mud,51.6 miles east of Ruby,WF,FI,64.71449,-153.7677,,,{48CA8EC8-C835-4165-BE88-6C35A84C265A},,0,1,0,0,0,0,000488,0,0,"Ruby, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKNOR,,USFWS,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000488,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/20 22:07:25+00,2022/07/06 00:17:51+00,{534BC2D1-DB44-4AA0-B451-0B37EB532540},0,,,0.928095125908837,-0.00960576738087845
17552,Gilles Creek,Wildfire Daily Fire Perimeter,Digitized-Image,2117.48462610917,2022/07/09 17:39:07+00,2022/07/16 17:35:56+00,2022/07/15 13:17:00+00,2117.47592402583,{5BD8CB50-44A5-4445-BA77-2814470AE151},2022 NIFS,,DEFAULT,471.2813,,,2117,3,AKNFDC,73004,,,,Minimal,,,,Natural,,,PS7N,,2022/07/04 20:24:24+00,Type 4 Incident,,,,,,,,AICC,,,,,,Gilles Creek,,WF,FI,64.408667,-145.841833,,,{379582A0-DCBE-442B-AD7D-CAA99D1FB133},,0,1,,1,,0,212460,,,,Southeast Fairbanks,AKNFDC,02240,DNR,AKDNS,,State,Other,,,,,,,AK01W,DVF,AKDAS,US-AK,,,Timber (Litter and Understory),,,2022-AKDAS-212460,No Decision,ifm,ifm,0,,,,IRWIN,,2022/07/23 00:45:16+00,2022/07/04 20:43:49+00,{377A4E36-8552-4750-A862-70689DE54F05},1,Middle Tanana Complex,{115283FB-9646-4A96-8854-0B5F09C39C6E},0.314565652780654,-0.00159390126664681
17568,Little Dall,Wildfire Daily Fire Perimeter,Image Interpretation,287.62273281022,2022/07/05 23:50:32+00,2022/07/16 22:45:10+00,2022/07/09 21:46:59+00,287.621594223373,{6E45BDEA-C8CD-46B6-B88B-530804D647E9},2022 NIFS,,ICS209,287.599,,,288,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTL8,,2022/07/05 23:44:00+00,Type 2 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 00:59:59+00,2022/07/17 14:00:00+00,2022/07/18 00:59:59+00,F,Type 2 Team,Little Dall,"Approximately 14 mile northwest of Stevens Village, AK",WF,FI,66.07445,-149.5701,,,{3111F33C-FB74-4D61-AF18-CE4E839D8308},,0,1,0,0,0,0,000487,2,0,"Stevens Village, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKYFR,,USFWS,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Timber (Grass and Understory),,,2022-AKUYD-000487,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/24 04:12:43+00,2022/07/05 23:50:17+00,{766379BA-5346-492C-A211-1E632FDBF3CE},1,Dalton Highway Complex,{B4654FA1-FE2F-4A42-87E8-6EF8D3FCBA7E},0.176787921732103,-0.00023060888736834
17572,Sischu,Wildfire Daily Fire Perimeter,Image Interpretation,9175.84639612137,2022/07/15 01:16:52+00,2022/07/19 17:08:23+00,2022/07/14 21:48:00+00,9175.80866374561,{6CEA733B-1E86-4ADF-A668-DCADC389BD3C},2022 NIFS,,ICS209,8447.8411,,,9176,0.1,AKYTDC,,,,,,,,,Natural,,,PT00,,2022/07/07 16:12:00+00,,,,,,,PD,1522,AICC,,,,,,Sischu,,WF,FI,64.05995,-152.8299,,,{92C91090-E8DA-46A6-B45D-821638336F0D},,0,1,0,0,0,0,000507,0,0,,Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000507,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/20 02:08:18+00,2022/07/07 16:46:32+00,{CB522CD7-9644-4B9A-9B3F-29C5A03C34E2},1,Paradise Complex,{64C0C4A7-ADA2-4997-AF9F-6CF2222E9C98},0.765657971659484,-0.00682094759816822
17575,Crooked,Wildfire Daily Fire Perimeter,Image Interpretation,54.8,2022/07/06 00:34:17+00,2022/07/16 16:25:04+00,2022/07/15 14:08:00+00,54.8067135617242,{B0EC81B9-D198-4417-A499-8B590248AAD5},2022 NIFS,,DEFAULT,11.207,,,54.8,0.1,AKYTDC,,,,,,,,,Natural,,,PTN2,,2022/07/06 00:27:00+00,,,,,,,PD,1522,AICC,,,,,,Crooked,,WF,FI,64.93082,-141.6429,,,{FD726FA1-DB60-4884-8904-A3866F2CFBAB},,0,1,0,0,0,,000489,,,,Southeast Fairbanks,AKYTDC,02240,DNR,AKDNS,,State,Other,,,,,,,AK02,BLM,AKUYD,US-AK,,,,,,2022-AKUYD-000489,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/16 17:24:21+00,2022/07/06 00:34:11+00,{DF03AECA-BD5F-445E-93B0-012E1FE859AA},0,,,0.0478791483347678,-4.2067753190694e-05
17579,Larry,Wildfire Daily Fire Perimeter,Image Interpretation,812.5,2022/07/06 22:07:32+00,2022/07/14 15:37:48+00,2022/07/13 22:17:00+00,812.509786874683,{240EF21D-74A2-4C70-97C7-471464C5E223},2022 NIFS,,DEFAULT,171.7103,,,812.5,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTW3,,2022/07/06 22:01:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:59:59+00,2022/07/16 02:00:00+00,2022/07/18 18:59:59+00,F,Type 5 IC,Larry,"33 miles south of Hughes, AK",WF,FI,65.55234,-154.1755,,,{0772F83A-5178-4E45-872C-1A2CA08B4814},,0,1,0,0,0,0,000496,0,0,"Hughes, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000496,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/18 19:14:33+00,2022/07/06 22:07:25+00,{01E6ED41-B9C9-4D4D-A1B4-E0BE9E86456F},0,,,0.184865290415372,-0.000638386909369344
17581,John River,Wildfire Daily Fire Perimeter,Image Interpretation,356,2022/07/05 18:03:18+00,2022/07/15 15:29:57+00,2022/07/14 21:48:00+00,355.956353482104,{0B65CD49-D28E-4385-80A5-20D383963162},2022 NIFS,,DEFAULT,339.153,,,356,1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTD9,,2022/07/05 15:33:59+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:45:00+00,2022/07/16 02:00:00+00,2022/07/18 18:45:00+00,F,Type 5 IC,John River,"16 miles northwest of Bettles, AK",WF,FI,67.07994,-151.9597,,,{A71279EF-4DAB-4815-8C99-C4FE0EC96F28},,0,1,0,0,0,0,000482,0,0,"Bettles, AK",Yukon-Koyukuk,AKYTDC,02290,DNR,AKAKS,,State,Other,,,,,,,AK03N,BLM,AKTAD,US-AK,,,Timber (Grass and Understory),Short Grass (1 foot),,2022-AKTAD-000482,No Decision,wildcad,ics209,0,,,,IRWIN,,2022/07/18 18:56:36+00,2022/07/05 18:03:09+00,{FC7984DA-B0BD-4A9B-8E45-BD4C0EC49BF4},0,,,0.112291663358854,-0.000297051000215597
17585,Howling Dog,Wildfire Daily Fire Perimeter,Image Interpretation,14161.7,2022/07/06 21:34:32+00,2022/07/12 03:08:47+00,2022/07/10 22:07:00+00,14161.6677873177,{E601A28B-703C-47EF-84E5-327234347FB6},2022 NIFS,,DEFAULT,,,,9515.7,0.1,AKYTDC,0,,,,Minimal,,,,Natural,,,PTW1,,2022/07/06 21:27:00+00,Type 5 Incident,,0,0,100,0,PD,1522,AICC,2022/07/18 18:59:59+00,2022/07/16 02:00:00+00,2022/07/18 18:59:59+00,F,Type 5 IC,Howling Dog,"51 miles northeast of Chalkyitsik, AK",WF,FI,65.97277,-141.9829,,,{9673CD91-2E99-46B1-9E75-36A92A1C0794},,0,1,0,0,0,0,000495,0,0,"Chalkyitsik, AK",Yukon-Koyukuk,AKYTDC,02290,FWS,AKARR,,USFWS,Federal,,,,,,,AK02,BLM,AKUYD,US-AK,,,Short Grass (1 foot),Timber (Grass and Understory),,2022-AKUYD-000495,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/07/19 15:05:31+00,2022/07/06 21:34:16+00,{C09DD77E-040F-4B46-A2C7-604EDCEC96A5},0,,,1.16371784206888,-0.0117806055955078
17600,Washburn,Wildfire Daily Fire Perimeter,Mixed Methods,4863.13749119369,2022/07/11 15:45:09+00,2022/07/23 17:42:47+00,2022/07/11 08:46:17+00,4863.11909113891,{EE5EAB88-C564-45B1-9B99-20A2AC618AA0},2022 NIFS,,DEFAULT,4911.8492,,,4857,0.1,CAYPCC,28172001,,,,Minimal,Flanking,Smoldering,Smoldering,Undetermined,,,PT1T,,2022/07/07 21:13:00+00,Type 2 Incident,,0,100,0,0,,,OSCC,2022/07/23 20:45:00+00,2022/07/23 12:59:59+00,2022/07/23 20:45:00+00,U,Type 2 Team,Washburn,Mariposa Grove of Giant Sequoias,WF,FI,37.4997,-119.6139,,,{F8770EE9-DD20-421D-B4BB-637EA51F028A},,0,1,0,0,0,0,000038,79,100,"Wawona, CA",Mariposa,CAYPCC,06043,NPS,CAYNP,,NPS,Federal,,,,,,,SC02,NPS,CAYNP,US-CA,,,Brush (2 feet),Closed Timber Litter,1165,2022-CAYNP-000038,Approved Decision,wildcad,ics209,0,Type 2 Incident,2022/07/21 16:09:51+00,,IRWIN,,2022/07/24 00:01:00+00,2022/07/07 21:14:42+00,{96C5D282-02DE-45E7-9335-6F19EEB93BE8},0,,,0.412579335850901,-0.00200595835621218
17634,Red Mountain,Wildfire Daily Fire Perimeter,Mixed Methods,21.3,2022/07/08 15:35:29+00,2022/07/11 20:15:56+00,2022/07/10 22:07:00+00,21.2528275520471,{C005740C-9AAE-4F6A-B08C-1AE3666EDF9E},2022 NIFS,,DEFAULT,21.2615,,,21.3,2,AKYTDC,,,,,,,,,Natural,,,PTT6,,2022/07/06 17:44:00+00,,,,,,,PD,1522,AICC,,,,,,Red Mountain,,WF,FI,66.31746,-153.8591,,,{0828E98D-B629-40C2-873F-B5F751902E5D},,0,1,0,0,0,,000493,,,,Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03N,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000493,Approved Decision,wildcad,wfdss,0,Type 5 Incident,2022/07/21 02:20:04+00,,IRWIN,,2022/07/21 02:20:04+00,2022/07/06 17:59:20+00,{115CAFC3-640E-4C4A-ACA2-9782AB74B2FE},0,,,0.0276713624074135,-1.72687353872106e-05
